"Lon" "Lat" "Year" "BNE" "BINE" "BNS" "IBS" "TeBS" "TeNE" "C3G" "HSE" "HSS" "LSE" "LSS" "GRT" "EPDS" "SPDS" "CLM" "Total"
63.25 58.25 2005 3.149 0.493 0 2.239 0 0 0.041 0 0.065 0 0.002 0 0 0 0 5.989
66.25 62.75 2005 1.46 0.269 0 0.11 0 0 0.131 0 0.143 0.003 0.008 0 0 0 0 2.124
69.75 63.25 2005 1.689 0.088 0 0 0 0 0.057 0 0.007 0.001 0.004 0 0 0 0 1.847
73.25 62.25 2005 2.026 0.13 0 0.003 0 0 0.093 0 0.028 0.002 0.006 0 0 0 0 2.288
77.25 59.75 2005 1.905 0.409 0 1.086 0 0 0.075 0 0.096 0.002 0.01 0 0 0 0 3.583
81.25 57.75 2005 2.977 0.437 0 0.271 0 0 0.057 0 0.048 0.003 0.01 0 0 0 0 3.803
86.25 61.75 2005 1.477 0.248 0.006 0.103 0 0 0.108 0 0.143 0.004 0.012 0 0 0 0 2.1
96.75 55.75 2005 3.292 0.291 0 0.994 0 0 0.062 0 0.015 0.001 0.004 0 0 0 0 4.659
108.25 50.75 2005 2.839 0.548 0 2.932 0 0 0.024 0 0.138 0.002 0.006 0 0 0 0 6.49
136.25 55.75 2005 0.134 0.053 0 0.001 0 0 0.186 0 0.036 0.012 0.036 0 0 0 0 0.458
142.25 49.25 2005 4.26 0.957 0 0.011 0 0 0.052 0 0.045 0.004 0.01 0 0 0 0 5.337
159.75 58.75 2005 3.296 0.127 0 0.001 0 0 0.016 0 0.008 0.002 0.004 0 0 0 0 3.454
63.25 57.25 2005 2.728 0.049 0 3.923 0 0 0.038 0 0.075 0.002 0.009 0 0 0 0 6.824
94.25 56.75 2005 3.196 0.343 0 0.279 0 0 0.068 0 0.063 0.004 0.011 0 0 0 0 3.963
-157.75 60.25 2005 2.01 0.167 0 0.002 0 0 0.038 0 0.017 0.002 0.005 0 0 0 0 2.24
-153.75 63.25 2005 3.345 0.578 0 0.016 0 0 0.081 0 0.06 0.005 0.012 0 0 0 0 4.097
-146.25 67.25 2005 3.399 0.755 0 0.014 0 0 0.007 0 0.102 0 0.001 0 0 0 0 4.279
-131.75 59.75 2005 2.764 0.183 0 0 0 0 0.104 0 0.013 0.002 0.002 0 0 0 0 3.068
-125.25 59.25 2005 6.017 3.221 0 0.005 0 0 0.025 0 0.015 0.001 0.002 0 0 0 0 9.287
-120.75 59.75 2005 3.463 2.664 0 1.073 0 0 0.039 0 0.092 0.003 0.009 0 0 0 0 7.343
-115.25 57.25 2005 3.101 0.894 0 3.615 0 0 0.065 0 0.069 0.006 0.016 0 0 0 0 7.767
-111.25 60.75 2005 3.742 0.78 0 0.003 0 0 0.02 0 0.021 0.002 0.005 0 0 0 0 4.574
-106.25 56.25 2005 3.716 0.879 0 0.012 0 0 0.033 0 0.036 0.002 0.006 0 0 0 0 4.683
-101.25 55.25 2005 3.438 0.76 0 0.154 0 0 0.02 0 0.029 0.002 0.005 0 0 0 0 4.408
-95.75 52.25 2005 3.334 0.428 0 1.751 0 0 0.033 0 0.059 0.002 0.007 0 0 0 0 5.614
-92.25 54.75 2005 1.767 0.271 0 0.049 0 0 0.116 0 0.077 0.005 0.016 0 0 0 0 2.301
-88.75 54.25 2005 1.605 0.117 0 0.002 0 0 0.115 0 0.024 0.004 0.014 0 0 0 0 1.88
-84.75 50.25 2005 3.572 0.546 0 0.028 0 0 0.041 0 0.007 0.002 0.004 0 0 0 0 4.199
-79.25 49.75 2005 2.972 0.41 0 0.154 0 0 0.079 0 0.028 0 0.002 0 0 0 0 3.645
-75.25 49.25 2005 2.179 0.117 0 0.004 0 0 0.121 0 0.023 0.005 0.014 0 0 0 0 2.464
-70.25 52.25 2005 0.504 0.023 0 0 0 0 0.082 0 0.006 0.004 0.008 0 0 0 0 0.629
-62.75 52.25 2005 0.344 0.036 0 0.001 0 0 0.122 0 0.023 0.004 0.009 0 0 0 0 0.539
-20.25 63.75 2005 6.666 1.382 0 0 0 0 0.001 0.008 0.011 0 0 0 0 0 0 8.068
16.25 65.25 2005 1.825 0.085 0 0 0 0 0.063 0.017 0.009 0.002 0.004 0 0 0 0 2.005
23.25 67.75 2005 1.882 0.116 0 0.001 0 0 0.067 0 0.014 0.002 0.005 0 0 0 0 2.087
27.25 61.75 2005 5.224 0.877 0 0.078 0.306 0 0.036 0.012 0.038 0 0.002 0 0 0 0 6.574
30.25 66.75 2005 2.356 0.068 0 0 0 0 0.046 0.004 0.011 0.001 0.003 0 0 0 0 2.49
33.75 63.25 2005 4.261 0.248 0 0.002 0 0 0.03 0.014 0.014 0.001 0.005 0 0 0 0 4.575
37.25 63.75 2005 3.993 0.797 0 0.845 0 0 0.103 0 0.084 0 0.002 0 0 0 0 5.825
40.75 64.75 2005 4.054 0.762 0 0.08 0 0 0.015 0.015 0.053 0 0.001 0 0 0 0 4.979
44.25 61.75 2005 3.816 0.213 0 0 0 0 0.027 0.005 0.007 0 0.001 0 0 0 0 4.07
47.25 66.25 2005 1.826 0.085 0 0.001 0 0 0.06 0 0.013 0.003 0.007 0 0 0 0 1.996
50.25 64.75 2005 2.036 0.172 0 0.002 0 0 0.155 0 0.036 0.002 0.006 0 0 0 0 2.408
53.75 58.25 2005 3.351 0.8 0 1.908 0 0 0.04 0 0.061 0.001 0.003 0 0 0 0 6.164
56.75 63.25 2005 1.574 0.085 0 0.001 0 0 0.063 0 0.012 0.003 0.008 0 0 0 0 1.746
59.75 62.75 2005 1.305 0.067 0 0.002 0 0 0.186 0 0.027 0.003 0.007 0 0 0 0 1.597
63.25 58.75 2005 3.627 0.627 0 1.266 0 0 0.017 0 0.08 0 0.001 0 0 0 0 5.618
66.25 63.25 2005 1.46 0.08 0 0.001 0 0 0.066 0 0.016 0.003 0.009 0 0 0 0 1.635
69.75 63.75 2005 1.707 0.131 0 0.001 0 0 0.096 0 0.023 0.002 0.004 0 0 0 0 1.963
73.25 62.75 2005 1.353 0.098 0 0.012 0 0 0.176 0 0.076 0.002 0.008 0 0 0 0 1.726
77.25 60.75 2005 2.387 0.202 0 0.017 0 0 0.089 0 0.034 0.003 0.011 0 0 0 0 2.743
81.25 58.75 2005 3.353 0.193 0 0.284 0 0 0.067 0 0.027 0.003 0.009 0 0 0 0 3.936
86.25 62.75 2005 0.422 0.102 0 0.001 0 0 0.158 0 0.06 0.005 0.023 0 0 0 0 0.772
96.75 56.25 2005 3.513 0.042 0 0.83 0 0 0.066 0 0.056 0.003 0.009 0 0 0 0 4.519
108.25 51.75 2005 2.744 0.247 0 1.571 0 0 0.022 0 0.163 0.002 0.01 0 0 0 0 4.758
136.75 47.75 2005 2.528 0.418 0 0.007 0 0 0.113 0 0.053 0.005 0.014 0 0 0 0 3.138
142.25 49.75 2005 4.032 1.072 0 0.009 0 0 0.037 0 0.053 0.003 0.007 0 0 0 0 5.213
160.25 56.75 2005 1.38 0.065 0 0 0 0 0.098 0 0.006 0.003 0.001 0 0 0 0 1.552
63.25 60.25 2005 2.724 0.331 0 1.836 0 0 0.047 0 0.164 0.002 0.006 0 0 0 0 5.11
94.75 57.75 2005 2.804 0.401 0 0.813 0 0 0.051 0 0.09 0.001 0.005 0 0 0 0 4.165
-157.75 60.75 2005 1.911 0.157 0 0.001 0 0 0.034 0 0.012 0.001 0.002 0 0 0 0 2.117
-153.75 64.25 2005 3.629 0.569 0 0.001 0 0 0.025 0 0.032 0 0.001 0 0 0 0 4.257
-145.75 62.25 2005 4.041 1.803 0 0.052 0 0 0.017 0 0.057 0.001 0.003 0 0 0 0 5.974
-131.75 60.25 2005 2.841 0.245 0 0 0 0 0.092 0 0.011 0.002 0.002 0 0 0 0 3.193
-125.25 59.75 2005 4.565 1.263 0 0.005 0 0 0.039 0 0.025 0.001 0.003 0 0 0 0 5.901
-120.75 60.25 2005 4.299 2.054 0 0.359 0 0 0.056 0 0.048 0.003 0.009 0 0 0 0 6.828
-115.25 57.75 2005 5.098 1.083 0 2.936 0 0 0.016 0 0.038 0 0.001 0 0 0 0 9.173
-111.25 61.25 2005 3.457 0.167 0 0.001 0 0 0.037 0 0.05 0.002 0.006 0 0 0 0 3.721
-106.25 56.75 2005 3.122 0.496 0 0.003 0 0 0.039 0 0.027 0.002 0.006 0 0 0 0 3.696
-101.25 55.75 2005 2.832 0.992 0 0.639 0 0 0.02 0 0.075 0.001 0.004 0 0 0 0 4.562
-95.75 52.75 2005 2.501 0.643 0 2.538 0 0 0.01 0 0.111 0.001 0.003 0 0 0 0 5.806
-92.25 55.25 2005 2.049 0.315 0 0.024 0 0 0.068 0 0.039 0.002 0.007 0 0 0 0 2.504
-88.75 54.75 2005 1.284 0.157 0 0.022 0 0 0.149 0 0.074 0.006 0.019 0 0 0 0 1.71
-84.75 50.75 2005 3.052 0.703 0 0.329 0 0 0.038 0 0.064 0.001 0.004 0 0 0 0 4.191
-79.25 50.25 2005 2.624 0.313 0 0.054 0 0 0.086 0 0.038 0.001 0.003 0 0 0 0 3.119
-75.25 49.75 2005 2.434 0.129 0 0.001 0 0 0.088 0 0.021 0.001 0.003 0 0 0 0 2.678
-69.75 48.25 2005 5.097 0.647 0 0.03 0 0 0.042 0.015 0.019 0.003 0.006 0 0 0 0 5.86
-62.75 52.75 2005 0.421 0.032 0 0 0 0 0.096 0 0.004 0.004 0.007 0 0 0 0 0.564
-20.25 64.25 2005 4.757 0.328 0 0 0 0 0.011 0.055 0.008 0.001 0.001 0 0 0 0 5.162
16.25 65.75 2005 1.571 0.078 0 0 0 0 0.054 0 0.003 0.002 0.005 0 0 0 0 1.713
23.25 68.25 2005 1.938 0.087 0 0.001 0 0 0.056 0 0.01 0.003 0.006 0 0 0 0 2.1
27.25 62.25 2005 5.163 0.864 0 0.048 0.186 0 0.017 0.017 0.054 0 0.001 0 0 0 0 6.35
30.25 67.25 2005 1.387 0.092 0 0.001 0 0 0.061 0.003 0.019 0.002 0.004 0 0 0 0 1.569
33.75 63.75 2005 3.141 0.112 0 0.001 0 0 0.057 0.013 0.009 0.001 0.003 0 0 0 0 3.336
37.25 64.75 2005 4.393 1.762 0 0.808 0 0 0.024 0.015 0.08 0 0.001 0 0 0 0 7.083
40.75 65.25 2005 3.364 0.154 0 0.001 0 0 0.035 0 0.008 0.002 0.004 0 0 0 0 3.568
44.25 62.25 2005 2.859 0.218 0 0 0 0 0.045 0 0.009 0 0.001 0 0 0 0 3.133
47.75 56.75 2005 3.791 0.134 0 2.996 0 0 0.052 0.012 0.049 0.003 0.01 0 0 0 0 7.047
50.25 65.25 2005 1.545 0.187 0 0.019 0 0 0.153 0 0.049 0.003 0.011 0 0 0 0 1.968
53.75 58.75 2005 4.393 0.366 0 0.658 0 0 0.059 0 0.061 0 0.001 0 0 0 0 5.539
56.75 63.75 2005 1.638 0.092 0 0.001 0 0 0.065 0 0.006 0.003 0.009 0 0 0 0 1.815
59.75 63.25 2005 1.742 0.133 0 0.003 0 0 0.15 0 0.037 0.003 0.006 0 0 0 0 2.074
63.25 59.25 2005 3.747 0.548 0 1.123 0 0 0.027 0 0.058 0 0.001 0 0 0 0 5.504
66.25 63.75 2005 1.851 0.066 0 0 0 0 0.054 0 0.007 0.002 0.005 0 0 0 0 1.985
69.75 64.25 2005 1.352 0.042 0 0 0 0 0.043 0 0.004 0.002 0.003 0 0 0 0 1.447
73.25 63.25 2005 1.625 0.101 0 0 0 0 0.058 0 0.007 0.001 0.003 0 0 0 0 1.795
77.25 61.25 2005 2.642 0.39 0 0.002 0 0 0.06 0 0.017 0.002 0.005 0 0 0 0 3.117
81.25 59.25 2005 2.465 0.697 0 0.067 0 0 0.068 0 0.037 0.003 0.01 0 0 0 0 3.347
86.75 58.25 2005 2.75 0.147 0 1.006 0 0 0.066 0 0.116 0.003 0.009 0 0 0 0 4.096
96.75 56.75 2005 3.109 0.215 0 1.095 0 0 0.049 0 0.101 0.001 0.005 0 0 0 0 4.576
108.25 52.75 2005 2.567 0.07 3.202 1.664 0 0 0.018 0 0.074 0 0.001 0 0 0 0 7.595
136.75 50.75 2005 3.255 0.452 0 0.001 0 0 0.024 0 0.012 0.001 0.002 0 0 0 0 3.746
142.25 50.25 2005 4.604 0.59 0 0.006 0 0 0.056 0 0.034 0.004 0.01 0 0 0 0 5.304
160.25 59.25 2005 2.864 0.067 0 0.001 0 0 0.05 0 0.015 0.004 0.007 0 0 0 0 3.01
64.25 60.25 2005 2.982 0.196 0 1.566 0 0 0.031 0 0.1 0.001 0.003 0 0 0 0 4.879
94.75 58.75 2005 3.055 0.287 0 0.065 0 0 0.092 0 0.032 0.001 0.005 0 0 0 0 3.538
-157.75 61.75 2005 2.201 0.131 0 0 0 0 0.076 0 0.002 0.001 0.003 0 0 0 0 2.414
-153.75 64.75 2005 4.215 0.545 0 0.002 0 0 0.043 0 0.017 0.001 0.003 0 0 0 0 4.825
-145.75 64.25 2005 4.146 3.412 0 0.287 0 0 0.009 0 0.049 0 0.001 0 0 0 0 7.905
-131.75 60.75 2005 3.246 0.614 0 0.005 0 0 0.065 0 0.053 0.003 0.006 0 0 0 0 3.992
-125.25 60.25 2005 4.593 2.711 0 0.045 0 0 0.029 0 0.087 0.002 0.005 0 0 0 0 7.472
-120.75 60.75 2005 3.24 1.421 0 0.616 0 0 0.047 0 0.165 0.003 0.009 0 0 0 0 5.501
-115.25 58.25 2005 4.426 0.538 0 2.993 0 0 0.028 0 0.085 0.001 0.003 0 0 0 0 8.075
-110.75 54.75 2005 4.978 0.674 0 2.44 0 0 0.026 0 0.107 0.002 0.007 0 0 0 0 8.234
-106.25 57.25 2005 3.736 0.235 0 0 0 0 0.022 0 0.002 0 0.002 0 0 0 0 3.997
-101.25 56.25 2005 3.522 0.603 0 0.004 0 0 0.028 0 0.021 0.001 0.005 0 0 0 0 4.183
-95.75 53.25 2005 3.205 0.777 0 0.809 0 0 0.011 0 0.039 0 0.001 0 0 0 0 4.841
-92.25 55.75 2005 2.027 0.362 0 0.067 0 0 0.047 0 0.025 0.002 0.005 0 0 0 0 2.535
-88.75 55.25 2005 1.523 0.132 0 0.012 0 0 0.139 0 0.043 0.002 0.007 0 0 0 0 1.858
-84.75 51.25 2005 3.254 0.449 0 0.083 0 0 0.03 0 0.031 0.002 0.007 0 0 0 0 3.856
-79.25 50.75 2005 2.837 0.368 0 0.115 0 0 0.038 0 0.034 0 0.001 0 0 0 0 3.394
-75.25 50.25 2005 2.927 0.275 0 0.034 0 0 0.078 0 0.018 0.004 0.012 0 0 0 0 3.35
-69.75 48.75 2005 3.17 0.178 0 0.001 0 0 0.059 0 0.011 0.001 0.003 0 0 0 0 3.424
-62.75 53.25 2005 0.437 0.027 0 0 0 0 0.09 0 0.01 0.004 0.009 0 0 0 0 0.578
-18.25 63.75 2005 6.275 0.4 0 0 0 0 0.001 0.015 0.009 0 0 0 0 0 0 6.7
16.75 61.25 2005 5.698 1.933 0 0.024 1.204 0 0.011 0.001 0.009 0.001 0.002 0 0 0 0 8.883
23.25 68.75 2005 1.366 0.041 0 0.001 0 0 0.065 0 0.013 0.005 0.01 0 0 0 0 1.5
27.25 62.75 2005 4.411 0.953 0 0.037 0.114 0 0.028 0.02 0.058 0 0.002 0 0 0 0 5.624
30.25 67.75 2005 1.558 0.063 0 0 0 0 0.064 0.015 0.012 0.002 0.003 0 0 0 0 1.716
33.75 64.25 2005 2.673 0.114 0 0.001 0 0 0.067 0.029 0.018 0.001 0.004 0 0 0 0 2.907
37.25 66.25 2005 2.588 0.238 0 0.003 0 0 0.056 0.041 0.036 0.004 0.01 0 0 0 0 2.975
40.75 65.75 2005 3.203 0.808 0 0.34 0 0 0.017 0.006 0.141 0 0.001 0 0 0 0 4.517
44.25 62.75 2005 2.926 0.432 0 0.458 0 0 0.079 0 0.144 0.001 0.005 0 0 0 0 4.045
47.75 57.25 2005 3.912 0.223 0 3.067 0 0 0.054 0.012 0.062 0.003 0.012 0 0 0 0 7.346
50.25 65.75 2005 1.253 0.054 0 0.001 0 0 0.064 0 0.013 0.004 0.007 0 0 0 0 1.395
53.75 59.25 2005 3.723 0.819 0 0.731 0 0 0.071 0 0.117 0.002 0.005 0 0 0 0 5.468
56.75 64.25 2005 1.444 0.174 0 0.03 0 0 0.168 0 0.052 0.001 0.005 0 0 0 0 1.874
59.75 63.75 2005 1.119 0.042 0 0 0 0 0.077 0 0.006 0.002 0.003 0 0 0 0 1.25
63.25 59.75 2005 3.631 0.928 0 0.176 0 0 0.014 0 0.054 0 0.001 0 0 0 0 4.804
66.25 64.25 2005 1.792 0.102 0 0.001 0 0 0.084 0 0.013 0.002 0.004 0 0 0 0 1.998
69.75 64.75 2005 1.109 0.052 0 0.001 0 0 0.079 0 0.007 0.003 0.008 0 0 0 0 1.259
73.25 63.75 2005 1.272 0.076 0 0.001 0 0 0.147 0 0.016 0.002 0.006 0 0 0 0 1.521
77.25 61.75 2005 1.109 0.222 0 0.285 0 0 0.139 0 0.151 0.003 0.013 0 0 0 0 1.922
81.25 59.75 2005 1.617 0.219 0 1.534 0 0 0.137 0 0.039 0.001 0.007 0 0 0 0 3.556
86.75 59.25 2005 1.313 0.306 0 1.967 0 0 0.11 0 0.131 0.002 0.008 0 0 0 0 3.836
96.75 57.25 2005 2.584 0.77 0 0.486 0 0 0.057 0 0.058 0.002 0.007 0 0 0 0 3.965
108.75 48.75 2005 3.446 1.085 0 0.011 0 0 0.036 0 0.03 0.002 0.005 0 0 0 0 4.615
136.75 51.25 2005 2.665 0.622 0 0.271 0 0 0.018 0 0.061 0.001 0.002 0 0 0 0 3.64
142.25 50.75 2005 5.495 0.845 0 0.008 0 0 0.009 0 0.033 0 0.001 0 0 0 0 6.391
160.75 56.75 2005 3.534 0.21 0 0 0 0 0.008 0 0.011 0.001 0.001 0 0 0 0 3.763
64.75 57.25 2005 2.742 0.231 0 3.014 0 0 0.059 0 0.04 0.003 0.011 0 0 0 0 6.1
95.25 55.25 2005 2.658 0.296 0 1.767 0 0 0.095 0 0.088 0.005 0.014 0 0 0 0 4.923
-157.75 62.25 2005 1.969 0.116 0 0.002 0 0 0.107 0 0.022 0.003 0.006 0 0 0 0 2.225
-153.75 65.75 2005 2.554 0.106 0 0.001 0 0 0.087 0 0.015 0.003 0.005 0 0 0 0 2.771
-145.75 65.75 2005 5.373 1.129 0 0.004 0 0 0.017 0 0.029 0.001 0.003 0 0 0 0 6.556
-131.75 61.25 2005 1.077 0.055 0 0 0 0 0.254 0 0.017 0.019 0.021 0.018 0 0 0 1.462
-125.25 60.75 2005 5.118 1.729 0 0.006 0 0 0.032 0 0.035 0.003 0.005 0 0 0 0 6.928
-120.75 61.25 2005 3.996 1.532 0 0.956 0 0 0.06 0 0.056 0.004 0.011 0 0 0 0 6.615
-115.25 58.75 2005 4.432 3.193 0 0.577 0 0 0.033 0 0.045 0 0.001 0 0 0 0 8.281
-110.75 55.25 2005 3.662 1.28 0 2.903 0 0 0.055 0 0.037 0.004 0.01 0 0 0 0 7.951
-106.25 57.75 2005 2.387 0.171 0 0.002 0 0 0.064 0 0.015 0.003 0.008 0 0 0 0 2.649
-101.25 56.75 2005 2.212 0.319 0 0.003 0 0 0.091 0 0.037 0.003 0.009 0 0 0 0 2.674
-95.75 53.75 2005 2.947 0.6 0 0.393 0 0 0.037 0 0.079 0.001 0.004 0 0 0 0 4.061
-92.25 56.25 2005 1.875 0.252 0 0.009 0 0 0.068 0 0.024 0.002 0.008 0 0 0 0 2.239
-88.75 55.75 2005 1.335 0.171 0 0.009 0 0 0.169 0 0.026 0.004 0.012 0 0 0 0 1.725
-84.75 51.75 2005 2.601 0.626 0 0.248 0 0 0.041 0 0.043 0.002 0.005 0 0 0 0 3.566
-79.25 51.25 2005 3.055 0.362 0 0.128 0 0 0.046 0 0.033 0.001 0.003 0 0 0 0 3.628
-75.25 50.75 2005 1.889 0.105 0 0.001 0 0 0.089 0 0.02 0.002 0.005 0 0 0 0 2.111
-69.75 49.25 2005 1.801 0.129 0 0.001 0 0 0.079 0 0.018 0.002 0.006 0 0 0 0 2.037
-62.25 49.25 2005 4.114 1.117 0 0.02 2.18 0 0.026 0.026 0.03 0.001 0.002 0 0 0 0 7.516
-17.75 63.75 2005 4.611 0.166 0 0 0 0 0.007 0.045 0.018 0 0 0 0 0 0 4.849
16.75 61.75 2005 6.396 1.613 0 0.005 0.168 0 0.015 0.004 0.018 0 0 0 0 0 0 8.22
23.75 61.75 2005 5.328 0.934 0 0.036 0.077 0 0.022 0.02 0.048 0.001 0.003 0 0 0 0 6.469
27.25 63.25 2005 4.713 0.568 0 0.012 0.053 0 0.03 0.029 0.053 0.001 0.002 0 0 0 0 5.46
30.25 68.25 2005 1.453 0.08 0 0 0 0 0.049 0.034 0.016 0.002 0.004 0 0 0 0 1.638
33.75 64.75 2005 2.07 0.152 0 0.002 0 0 0.09 0.02 0.018 0.003 0.01 0 0 0 0 2.366
37.25 66.75 2005 3.186 0.393 0 0.021 0 0 0.064 0.005 0.05 0.002 0.006 0 0 0 0 3.726
41.25 57.25 2005 3.628 0.168 0 2.423 0 0 0.064 0.007 0.077 0.001 0.006 0 0 0 0 6.374
44.25 63.25 2005 3.134 0.464 0 0.1 0 0 0.143 0 0.105 0.003 0.011 0 0 0 0 3.96
47.75 57.75 2005 3.241 0.229 0 2.602 0 0 0.061 0.017 0.118 0.001 0.006 0 0 0 0 6.276
50.25 66.25 2005 1.251 0.123 0 0.005 0 0 0.185 0 0.037 0.004 0.011 0 0 0 0 1.614
53.75 59.75 2005 3.087 0.488 0 0.825 0 0 0.084 0 0.059 0.002 0.008 0 0 0 0 4.554
56.75 64.75 2005 1.124 0.111 0 0.01 0 0 0.215 0 0.061 0.003 0.012 0 0 0 0 1.537
59.75 66.25 2005 0.479 0.038 0 0 0 0 0.145 0 0.012 0.003 0.007 0 0 0 0 0.683
63.25 60.75 2005 2.239 0.294 0 1.511 0 0 0.069 0 0.184 0.003 0.013 0 0 0 0 4.312
66.25 64.75 2005 1.326 0.099 0 0.003 0 0 0.188 0 0.047 0.002 0.006 0 0 0 0 1.67
69.75 65.25 2005 1.012 0.063 0 0.001 0 0 0.184 0 0.025 0.003 0.008 0 0 0 0 1.296
73.25 64.25 2005 0.992 0.073 0 0 0 0 0.07 0 0.006 0.003 0.007 0 0 0 0 1.151
77.25 62.25 2005 1.633 0.221 0 0.002 0 0 0.117 0 0.021 0.003 0.01 0 0 0 0 2.006
81.25 60.75 2005 2.46 0.176 0 0.209 0 0 0.092 0 0.129 0.002 0.008 0 0 0 0 3.076
86.75 60.25 2005 1.874 0.276 0 0.602 0 0 0.075 0 0.104 0.001 0.005 0 0 0 0 2.938
96.75 57.75 2005 2.57 0.127 0.006 0.425 0 0 0.083 0 0.081 0.003 0.01 0 0 0 0 3.305
108.75 49.25 2005 3.546 1.472 0 0.136 0 0 0.036 0 0.029 0.001 0.001 0 0 0 0 5.222
136.75 51.75 2005 2.89 0.171 0.487 0.093 0 0 0.032 0 0.047 0.002 0.006 0 0 0 0 3.728
142.25 51.25 2005 5.153 0.912 0 0.011 0 0 0.024 0 0.03 0.002 0.005 0 0 0 0 6.138
160.75 57.25 2005 1.304 0.075 0 0 0 0 0.099 0 0.004 0.003 0.003 0 0 0 0 1.487
64.75 58.75 2005 3.636 0.157 0 1.831 0 0 0.041 0 0.091 0 0.001 0 0 0 0 5.758
95.25 57.25 2005 2.7 0.187 0 2.191 0 0 0.037 0 0.098 0.002 0.006 0 0 0 0 5.221
-157.75 62.75 2005 2.431 0.178 0 0.001 0 0 0.056 0 0.015 0.002 0.003 0 0 0 0 2.686
-153.75 66.25 2005 2.305 0.068 0 0 0 0 0.087 0 0.005 0.001 0.001 0 0 0 0 2.467
-145.75 66.25 2005 3.509 2.017 0 0.406 0 0 0.024 0 0.138 0.002 0.009 0 0 0 0 6.106
-131.25 57.75 2005 5.374 1.108 0 0 0 0 0.034 0.056 0.033 0.003 0.003 0 0 0 0 6.612
-125.25 61.25 2005 5.065 1.319 0 0.001 0 0 0.013 0 0.008 0 0 0 0 0 0 6.406
-120.75 61.75 2005 2.923 2.305 0 0.638 0 0 0.028 0 0.056 0.002 0.005 0 0 0 0 5.957
-115.25 59.25 2005 4.781 0.762 0 0.001 0 0 0.031 0 0.01 0 0.001 0 0 0 0 5.585
-110.75 55.75 2005 4.945 1.107 0 1.931 0 0 0.029 0 0.028 0.002 0.004 0 0 0 0 8.046
-106.25 58.25 2005 2.324 0.122 0 0 0 0 0.048 0 0.007 0.001 0.004 0 0 0 0 2.506
-101.25 57.25 2005 2.18 0.179 0 0.002 0 0 0.078 0 0.026 0.003 0.01 0 0 0 0 2.478
-95.75 54.25 2005 3.136 0.854 0 0.705 0 0 0.012 0 0.051 0 0.001 0 0 0 0 4.76
-92.25 56.75 2005 1.775 0.173 0 0.004 0 0 0.113 0 0.022 0.003 0.01 0 0 0 0 2.1
-88.75 56.25 2005 1.544 0.185 0 0.011 0 0 0.115 0 0.059 0.003 0.007 0 0 0 0 1.925
-84.75 52.25 2005 2.963 0.435 0 0.062 0 0 0.055 0 0.05 0.001 0.002 0 0 0 0 3.568
-79.25 54.25 2005 3.409 0.223 0 0 0 0 0.044 0 0.008 0.001 0.001 0 0 0 0 3.686
-75.25 51.25 2005 1.646 0.087 0 0 0 0 0.091 0 0.008 0.001 0.002 0 0 0 0 1.835
-69.75 49.75 2005 1.796 0.081 0 0.001 0 0 0.069 0 0.01 0.002 0.005 0 0 0 0 1.963
-62.25 50.25 2005 3.813 0.263 0 0.001 0 0 0.043 0.018 0.017 0.001 0.003 0 0 0 0 4.16
7.75 58.75 2005 5.035 1.056 0 0.03 1.269 0 0.036 0.018 0.04 0.003 0.008 0 0 0 0 7.496
16.75 62.25 2005 4.993 0.937 0 0.004 0.001 0 0.048 0.025 0.029 0.003 0.008 0 0 0 0 6.05
23.75 62.25 2005 4.606 1.055 0 0.122 0.224 0 0.011 0.017 0.044 0 0.001 0 0 0 0 6.081
27.25 63.75 2005 4.582 0.796 0 0.008 0.044 0 0.029 0.02 0.041 0.001 0.003 0 0 0 0 5.524
30.25 68.75 2005 1.252 0.075 0 0 0 0 0.047 0.029 0.013 0.002 0.004 0 0 0 0 1.422
33.75 65.25 2005 3.442 0.207 0 0.001 0 0 0.043 0.017 0.012 0 0.001 0 0 0 0 3.723
37.25 67.25 2005 2.253 0.319 0 0.019 0 0 0.05 0.026 0.113 0.001 0.002 0 0 0 0 2.782
41.25 57.75 2005 3.37 0.279 0 3.301 0 0 0.06 0.016 0.098 0.001 0.006 0 0 0 0 7.13
44.25 63.75 2005 1.842 0.095 0 0.001 0 0 0.052 0 0.011 0.002 0.005 0 0 0 0 2.008
47.75 58.25 2005 3.76 0.398 0 2.12 0 0 0.065 0.011 0.108 0.002 0.005 0 0 0 0 6.469
50.25 66.75 2005 1.335 0.078 0 0.001 0 0 0.176 0 0.018 0.002 0.007 0 0 0 0 1.617
53.75 60.25 2005 3.21 0.625 0 0.632 0 0 0.06 0 0.13 0.002 0.005 0 0 0 0 4.662
56.75 66.25 2005 1.178 0.055 0 0.001 0 0 0.11 0 0.012 0.003 0.006 0 0 0 0 1.364
60.25 56.25 2005 3.661 0.143 0 2.213 0 0 0.059 0 0.102 0.002 0.007 0 0 0 0 6.186
63.25 61.25 2005 3.099 0.251 0 0.003 0 0 0.06 0 0.019 0.003 0.01 0 0 0 0 3.445
66.25 65.25 2005 1.429 0.06 0 0.001 0 0 0.129 0 0.014 0.002 0.007 0 0 0 0 1.643
69.75 65.75 2005 0.697 0.043 0 0.001 0 0 0.231 0 0.016 0.002 0.005 0 0 0 0 0.995
73.25 64.75 2005 0.817 0.037 0 0.001 0 0 0.204 0 0.017 0.003 0.008 0 0 0 0 1.087
